label,true_label,predicted_label,predicted_proba_melanoma,rotational_asymmetry_score,compactness_score,mean_color_B,mean_color_G,mean_color_R,std_color_B,std_color_G,std_color_R,hair_coverage_pct
non_melanoma,0,1,0.5732310282675015,0.3481789847025409,0.731,109.00939818631493,111.4351219810082,135.1662959909621,28.4936784083275,29.020409070999516,27.02637760833617,23.535983254259772
non_melanoma,0,0,0.366333210977293,0.3262930984699767,0.809,94.49097875731846,90.68714710480336,169.21598258897097,21.953397243342547,21.05028359737264,11.03064284567975,12.689149223303758
non_melanoma,0,0,0.47112496589517844,0.5420029469175628,0.822,127.91915022870212,130.0254163093196,153.9814536878216,31.181318222781808,30.497741408379163,23.04224923797768,16.165616116672847
non_melanoma,0,1,0.5130822366171014,0.1332923656545767,0.699,126.36755386565272,140.18448986058303,146.60464195183778,28.71993461575589,26.894785320449063,25.216596208313874,47.3298162802536
non_melanoma,0,0,0.4267296161474334,0.2307489259637525,0.734,136.4507069163164,141.22735957202903,153.3763660680168,11.305234485998843,9.830281622645948,6.204043827785288,13.03489490277804
non_melanoma,0,0,0.1855030218785826,0.2340071256009853,0.706,143.22557913494248,150.52049246719585,220.52211242507695,24.71087431518316,23.186721055876355,16.74070524190755,27.749951751201625
non_melanoma,0,1,0.6598197743686345,0.5065897925801167,0.754,103.79842758359382,97.23633608032586,110.11774178270342,25.22033445176043,20.89849109718706,16.55222616040561,27.1812352893434
non_melanoma,0,1,0.641558414663762,0.2053386048180905,0.696,74.85461782899276,95.618705402074,112.61661898246052,14.86000249548592,13.557187853456366,13.751277515880512,9.645507983217762
non_melanoma,0,0,0.3802531408344528,0.7312896948497825,0.835,148.04610673026795,144.00755055319513,165.69160850960944,16.33768344894453,13.55909948120432,10.243876263905364,28.92512236809536
non_melanoma,0,0,0.42394772530405445,0.234431939881138,0.693,111.94566353187042,110.91170323928944,153.9391327063741,7.929131934370971,7.062568476376785,6.164261821475911,19.325339032740064
non_melanoma,0,0,0.26914133119669853,0.511218322735929,0.883,102.31452117149789,124.59917965135182,196.40517219818423,28.07428786045741,30.21126578072838,17.809783767039,20.037206719422464
non_melanoma,0,1,0.5147413650508791,0.0909526081868559,0.689,67.50043529631242,77.72119271189602,142.78679808469622,16.76412249216394,18.67442935585686,19.275845992937313,34.17841716945934
non_melanoma,0,0,0.2640620873812282,0.5474770296640468,0.741,58.60284341978866,65.70074927953891,205.27715658021137,40.09658894875152,48.15187046836148,30.6870816249852,32.38163305580594
non_melanoma,0,0,0.4381034354821626,0.5174146651547146,0.779,142.04826242040627,141.50672229949004,155.6449954112382,17.698302978390828,18.25860539213635,14.160047044320812,23.739575839647777
non_melanoma,0,0,0.45852337690935135,0.2094224400624148,0.924,79.30113141862489,113.08199606888256,160.1730376194248,28.411968159001628,32.52729095900629,29.166191662440685,45.962464315091694
non_melanoma,0,0,0.3850502579549591,1.5985101191134594,0.975,117.5342900572246,129.16165951359085,176.26318848354794,29.525311105317726,29.446906890692414,30.099434053150716,32.220750471766586
non_melanoma,0,0,0.23436622774684893,0.1250777877405184,0.7,138.04881210628832,145.89747047365918,204.87469626792264,30.90060869471628,28.89952728996343,16.018742398383814,21.96871027644043
non_melanoma,0,0,0.412205265519967,0.5765616987544685,0.811,159.20185600616915,160.9928055662659,169.92979950226086,23.97337474396895,29.462274736199248,29.246770894681415,21.50432666306111
non_melanoma,0,0,0.2914765995587087,0.1273382631736802,0.698,177.08260747400956,165.70643439168305,186.15993256532735,20.06381581570251,17.492650748006724,10.046754516211983,25.857665905713525
non_melanoma,0,0,0.41570754272195604,0.8975711720823055,0.762,133.58837042602622,133.8450743149295,173.40607646535568,48.9911633061804,44.924036181662125,36.45876387600128,32.296342704988646
non_melanoma,0,0,0.29717101910667504,0.4188178931460709,0.727,82.41871294863743,124.2762825324367,188.17320506732435,17.894084621185876,18.424660908612168,15.900655575306372,26.7866651353637
non_melanoma,0,1,0.5424438945322494,0.3184165935485911,0.73,90.74172038230718,97.8441745224429,133.92233568243924,15.032342237995728,15.179176395583267,13.911710767580828,5.761183431952663
non_melanoma,0,1,0.8113668458308056,0.1456448121184917,0.698,41.027014858171995,53.61046652581997,68.26741246146919,10.536501738634744,11.767747950955602,15.11432816293961,21.082492643968052
non_melanoma,0,0,0.37156760519996807,0.6872376561044032,0.936,108.42119353428092,126.32783610477964,173.58882701453896,26.88388542163799,24.030681178905446,20.483064716030466,35.272059712698294
non_melanoma,0,0,0.2803930715750542,0.9468611440908832,0.844,142.02241662110444,148.59720703480954,193.8017814835065,19.80995336618064,22.165198974931275,18.329994746725564,17.308695565049693
non_melanoma,0,0,0.47625998288005383,0.4289744601489274,0.757,96.19256722220356,105.41535878580302,158.39051296688044,34.34292303958463,30.733187790778366,32.39067432808055,21.191712761861332
non_melanoma,0,0,0.4719521872069917,0.1160403255513778,0.692,100.22542817776794,130.19565938873413,155.85381110898797,27.25406844774111,28.619886962172092,26.53453433088199,30.294169641746905
non_melanoma,0,0,0.3911331408827208,0.369625985871186,0.93,119.61000141663123,139.2533881097417,172.6143457524673,28.17947525748878,30.01658599243934,26.117313336145607,30.0048828125
non_melanoma,0,0,0.1807120808757999,0.1112121179180635,0.711,114.00301685891748,136.25523513753328,221.82719609582963,29.542096800268457,28.86216642843872,16.152355157764397,21.61398207553527
non_melanoma,0,0,0.41618304036801324,1.3628620271103244,0.87,90.53857949279636,116.10954587581094,159.71847670401888,16.448094878389984,17.353949772496122,13.236890108980678,30.9611753902663
non_melanoma,0,0,0.3637001782732663,0.4096707712232409,0.73,75.09139150943396,109.86379716981132,174.3567216981132,14.39107661960178,18.391182021488987,18.817162469503167,23.768107809855135
non_melanoma,0,0,0.40873940654254887,0.2930387498363386,0.734,120.26991612068606,112.31186412385762,163.30113925635354,39.55326642393688,35.55178310135044,16.6569225880363,35.461378108938405
melanoma,1,1,0.8471377705466946,0.3322260917698091,0.724,28.88468534012368,32.16478719534376,61.46926154965442,22.188537388351524,23.447877627280036,25.796998681960496,36.3308070993652
non_melanoma,0,0,0.25473665187451044,0.2976931167362583,0.735,112.16827364554638,122.24093204775023,198.90955004591368,23.80054987470533,21.55973635789244,15.531554736831076,23.143310546875
non_melanoma,0,0,0.28797390415357915,0.1066184296781022,0.72,90.79090161611622,110.09595489336871,193.31702233694008,39.26183743322759,33.66510005794417,20.781291231731295,28.28810005402453
non_melanoma,0,0,0.468030724042335,0.537889399023714,0.792,115.83714437649562,113.13706461047592,150.00013294336614,29.81852739754423,26.47669503049146,15.14428084146416,20.982688640031295
non_melanoma,0,0,0.32304148622870416,0.1919271248868849,0.703,79.97150816416593,138.1357844218888,178.3570581421006,18.10478303647345,14.384443762052252,9.770122608268409,25.760024487297216
non_melanoma,0,1,0.5568299404513133,0.6303817444065642,0.844,92.78642488351592,89.87130084372245,145.2020736263275,40.81814071691326,41.25834554417645,38.305482136364226,14.665645976867836
non_melanoma,0,1,0.7331111434982461,0.528014137624054,0.812,40.58426813051928,53.332981008558086,102.059889529135,22.976110781737827,24.27367215436981,33.40409180598369,25.395748939043212
non_melanoma,0,0,0.3770601211391412,0.4501939863907924,0.827,96.86751012945386,116.13385551279302,162.79214022098574,10.938635908196233,12.952556755127285,4.093882137719624,40.92067483716807
non_melanoma,0,1,0.5579203718129373,0.3426207980479026,0.825,117.78594475394614,114.55017409470751,133.2058495821727,27.840778138085096,25.571803457112463,18.191145688881974,23.39374464399796
non_melanoma,0,1,0.5023279685389292,0.1655111881078137,0.705,63.23342429382698,82.69817095656022,139.87639206431152,15.428685635730451,12.961078148399372,9.930200509156691,13.398935818626478
non_melanoma,0,0,0.44905257216416183,0.1363788910220117,0.686,107.98169289313998,108.44672426205904,152.23445438650623,28.31085278855183,26.29408275138176,12.235185206946756,27.12646556672236
non_melanoma,0,0,0.45722846918525273,1.5670438517547751,0.9,123.01659535552972,126.84581088235817,151.2280005775822,10.372756966583216,10.345908947592422,13.418702961622156,35.93806364195532
non_melanoma,0,0,0.3116496396870753,0.5033721388681088,0.813,146.87679413831177,153.2085176692223,181.17887143971151,16.526561404415247,14.785881750766144,9.96483997548552,28.783401372017003
non_melanoma,0,0,0.47908168007006774,0.5245043554332715,0.802,132.11316066991975,132.92737769674872,152.37415768495185,29.74449575019058,27.79957965281901,23.10313203751813,25.840038898983288
non_melanoma,0,0,0.37233092134335505,1.0653785758740115,0.958,87.33971264033507,119.5028910476412,177.0178155236267,27.508110513092443,26.768507815410032,26.631280315657,28.76673596186274
non_melanoma,0,0,0.4855676633479682,0.5863249585393285,0.772,151.84447962765145,138.39598275598962,153.80455516557302,20.840406520000624,24.3358158241002,27.83401383679917,27.663781302120384
non_melanoma,0,1,0.5657900413658458,0.0820180982998405,0.71,113.85885659519938,114.63685213701903,130.98597934591817,13.909560891289049,15.376810395182767,17.21050421449236,14.8731766301119
non_melanoma,0,0,0.3491939019147056,0.153573117295156,0.703,124.3360124061275,123.50240880394225,174.49060094148024,40.483812491828154,34.95110240766219,13.480073674531049,10.46772832130512
non_melanoma,0,0,0.44373315320856555,0.2869307572949925,0.807,132.3698055325376,120.88219702980189,156.1442021192193,35.53094431372478,29.80290315435395,17.02315551454051,22.396369933580303
non_melanoma,0,1,0.5397177393497015,0.8523097957984079,0.962,99.58468962623266,92.79607948925457,132.15131732757845,11.84023300822561,14.7904720256004,9.91857762514486,26.483973892909475
non_melanoma,0,0,0.21032735478898337,0.1708191933267147,0.742,137.45497873126652,171.41381858799124,212.8498801140491,25.810552256715045,21.80506514493086,17.40479561387789,54.35797370756854
non_melanoma,0,1,0.5600388420063755,0.5353969166981937,0.775,86.11325187969925,93.83082706766918,137.25751879699249,25.261282247317965,28.284662493985415,25.87232678155857,3.587150140251018
non_melanoma,0,0,0.2667540625449811,0.8587225718989068,0.851,133.04405002438514,148.01790566432103,195.47239253117817,22.183684483609262,19.983905246688504,15.144436424364647,36.36608965823347
non_melanoma,0,0,0.47919770389574157,1.597294105036477,0.964,92.52590421164147,103.89573857955487,148.59537140644744,23.01843442072867,22.83463589044203,16.68554285912194,31.76789684979016
non_melanoma,0,0,0.22625340316310738,0.1978214803013769,0.72,115.02140402552774,111.04879725085912,208.69101620029457,26.510555569343147,24.21412163542158,18.51335976364308,42.35876472750827
non_melanoma,0,1,0.6176549455675632,0.232528656108509,0.733,77.65821631878558,76.4525540796964,118.95723719165083,30.022280844452546,28.054594500789573,15.565204973829603,16.161247320499157
non_melanoma,0,0,0.36255206212651897,0.1050197884362036,0.925,103.8946355137308,118.59471406348668,174.2673310025105,33.59843737577859,30.728750256347823,18.227473141269652,30.631518951268166
non_melanoma,0,0,0.2956211305390285,0.3026092031386001,0.751,140.41675734494015,147.18628944504897,184.62894450489665,23.990190730619723,26.99030590584637,9.188935135181826,40.85355628771507
non_melanoma,0,1,0.5770220813278847,0.0823366813702306,0.709,135.87738372594703,131.44995254120286,132.3804469755803,35.147487975298205,34.11493547366636,23.63032995288815,12.228085695060724
non_melanoma,0,0,0.41800149929516023,0.5163229033596931,0.813,99.7826766603872,110.96344542867448,166.8989538658864,28.64195532060377,29.09394714232308,26.167629046592396,24.623994694790937
non_melanoma,0,0,0.39487280066352975,0.4479650844823641,0.811,100.24747189424326,110.47011468278627,172.68309700016948,27.78010985695701,29.554226698156803,27.614461610974327,18.71982222222222
non_melanoma,0,1,0.5860116073483101,0.3781032560359887,0.753,72.54275135289092,79.88607234406152,125.47496439760752,19.472886692924806,22.29049829271976,15.078893914645644,41.231169309950985
non_melanoma,0,1,0.6044866244545525,0.069153289292046,0.698,109.47619435028248,104.5182824858757,129.75129491525425,42.19680246625012,39.39291596800792,29.13727344781821,35.340577063550036
non_melanoma,0,0,0.42368400033819903,0.2364915957304738,0.698,106.22194558234412,110.5971954111633,156.2790021604887,18.50685141106178,18.047438841701123,10.068399735858666,17.43740976504583
non_melanoma,0,0,0.4668996122310938,0.3934300847027457,0.733,117.38907701000704,118.36763802676188,154.704575232979,25.649389860051325,24.119204509575415,22.784993826144365,13.4731648199446
non_melanoma,0,1,0.5993807701906391,0.5832600154785786,0.802,50.70687418936446,54.60259403372244,129.19040207522698,19.92402409513962,21.692253717661583,26.30327091689986,14.520595720614574
non_melanoma,0,0,0.302312421925424,1.4295956431548411,0.89,141.8579604578564,141.9954619031102,183.86059081974796,9.86477541627156,11.240659188591714,10.68551143504097,36.637202015346546
melanoma,1,1,0.7910096441552146,0.513856165345196,0.834,63.42533802729142,67.84636893264378,90.56092279892827,30.36445729920659,33.33528583348502,41.96173079947349,21.27570684775364
non_melanoma,0,1,0.548914177288964,0.4536580049950338,0.785,69.2749763403695,77.07724355017899,138.25202649878617,23.36222925988612,25.529416173814603,23.60870072702126,26.08270198835837
non_melanoma,0,0,0.4796281752607589,0.9067298636713398,0.861,74.79961345803052,83.29559602744882,154.9320511335669,46.26634459742541,44.42417151180989,27.66765852030108,7.394340735137059
non_melanoma,0,1,0.6584451720216021,0.1422101807830678,0.701,64.10167458007862,79.90488589370501,115.3691479042222,21.133892106572578,23.46930617168513,24.989219482001587,15.403529645052547
non_melanoma,0,0,0.2651165721884954,0.1830031223072777,0.696,107.64934449430784,145.17988409757243,197.4485613521296,28.393537145661053,25.08639251844985,17.783784305475834,15.757517972578707
non_melanoma,0,0,0.44018377392183544,1.057033057994747,0.871,109.0136549899998,122.3394919770419,156.7301119891594,26.218323599762968,21.819771991885386,16.758016962821763,40.26051684556679
non_melanoma,0,0,0.47376772355092406,0.6522508393363944,0.876,63.019535867604056,94.79624214521247,148.5539725004666,9.792616815802432,13.45693175266754,14.699036800939572,11.647268815100984
non_melanoma,0,1,0.6458809078287624,0.4640106275203781,0.779,92.9737164470998,97.89584363112763,119.90297865938837,31.430281308336458,31.29428214330777,27.86342729891514,13.731326242413315
non_melanoma,0,0,0.48902749668639517,0.1767564146711656,0.713,131.1192544159266,115.49429101200352,145.5261052015224,31.6043973243218,27.36327191599514,14.903661767304936,26.815657827767563
non_melanoma,0,1,0.6105127219875311,0.3671785883810174,0.744,99.77590917837212,86.6872426399846,116.71148739657497,17.545531761257177,13.985771957179123,9.074501935458809,35.36843053997757
non_melanoma,0,1,0.6099820849380911,0.8062272841502397,0.863,91.83931840878827,88.15217210386152,120.60205143142475,17.45694249803313,18.116393345030865,15.527706700782012,32.669001084938884
non_melanoma,0,0,0.4102988187751053,0.3991856507249432,0.827,139.39155819416305,133.4270381014137,163.13142603390548,24.45192078854225,25.030178580939054,16.934396469852256,24.73357649728292
non_melanoma,0,1,0.602618606986564,0.1339339864038638,0.717,113.57776157744914,104.19520238839132,125.5847392904256,29.34403739291777,27.416029339718435,21.32895390086071,29.362453404466333
non_melanoma,0,0,0.21094701381054506,0.1762026574073515,0.724,157.14763133208254,172.4452392120075,209.42870544090056,18.93172762833704,16.62299384386062,11.88548911150908,5.297066666666667
non_melanoma,0,0,0.4241751938605799,0.6157836303400518,0.784,45.47817863728781,88.59879899758855,158.2385455577096,17.864200514010147,15.525846461322592,13.594558690518424,37.68139679018182
non_melanoma,0,0,0.20120945614519123,0.1801239110148678,0.698,123.91990698082576,157.8906410425168,214.1664165679435,39.24397439720741,34.43576414442949,14.744282507755152,15.127869635347375
non_melanoma,0,0,0.1413012283103198,0.2791736088484286,0.748,135.8346633251995,148.31266899690036,234.54303238145485,22.466331145704984,22.227580445762435,12.100277535636808,37.385195952111296
non_melanoma,0,0,0.3225430901809537,0.2451839812343241,0.778,93.30035206002692,116.00724509630676,184.87724115432192,31.388393566868405,30.9128812112307,20.71342601884164,31.61390414795452
non_melanoma,0,0,0.1607982057310192,0.2111109071072644,0.708,82.11501124054772,124.70243204577967,227.5155834866135,22.88987902785312,25.82283625154528,13.485946252419216,40.20306270279331
melanoma,1,1,0.7522918053278701,0.2478275246130349,0.918,91.05138860193412,91.56492138920176,101.16765860453336,41.020291621116456,40.904231617745175,40.71567122106001,8.66041118358317
non_melanoma,0,0,0.2750649508692351,0.8780784057184152,0.885,100.30518517043248,128.98567032791945,197.33399388574105,17.060024700938115,20.950391291023863,22.02943038572495,31.602488888888892
non_melanoma,0,1,0.5064912070490248,0.6030107687727737,0.896,99.44998612786878,101.76899352848947,141.70883364411208,18.085453280246753,18.75689085379972,14.527802772741222,13.150688609090178
non_melanoma,0,0,0.42761088016372245,0.2755053019538356,0.723,109.08417995923254,117.86769178503252,155.75891383828906,19.92135363123913,19.885716863153448,10.593122054310673,17.118131355957686
non_melanoma,0,0,0.27782629281732363,0.6026938643409822,0.825,118.18860801050558,126.13616217990808,193.848079448457,22.0607049477091,20.71870015291081,17.28643201190339,31.296816479400743
non_melanoma,0,1,0.5595936121784384,0.1597756099519511,0.726,52.91756234164555,63.90980130684091,132.76672889718628,15.52099283017732,18.10551444268569,18.037895681186995,29.668371209915083
non_melanoma,0,0,0.43979382653756477,0.2434868519561339,0.697,144.78837370242215,142.95133060710916,150.51164517143755,12.5606633211641,9.58284205577057,5.990461089334536,36.39589576320151
non_melanoma,0,1,0.519705678787902,0.2740957075814724,0.706,131.71562771225814,114.1761372338796,138.78572522591514,20.58569082112139,18.364101584749907,14.187077765100282,31.630859374999996
non_melanoma,0,0,0.44875094090338097,0.17502803591919,0.727,70.14447603914026,83.07596864956571,164.98625431606112,44.77532259156348,46.96331151554892,33.92259169541113,29.862701185463887
non_melanoma,0,1,0.6745383414390899,0.3821735614894728,0.711,78.22626351976197,90.67515580394836,111.75261147521208,24.288956928587233,25.707668883551573,25.18064002795885,30.86960906406621
non_melanoma,0,0,0.35003266526837723,0.5645327186801448,0.766,117.61939218523878,128.79015918958032,185.327496382055,38.33050913756478,43.16723735342807,32.326562437546144,23.266964995279725
non_melanoma,0,0,0.4645787105422184,0.3034867373432888,0.724,142.26561967994553,141.40394109635682,155.43867041198502,28.254458149601945,25.96962127053244,23.218798395118625,40.71618873195511
non_melanoma,0,0,0.22273478978652925,0.3566543147490879,0.718,151.66831140350877,158.32127192982455,202.72916666666663,8.76988118552876,8.728285545147601,6.544978000333811,32.90929203539823
non_melanoma,0,1,0.6480272255057538,0.2265907723618252,0.728,102.34810828636527,94.76415037774314,116.94961925890397,21.491400713119432,23.156741298306564,23.64269825066856,24.39810068526412
non_melanoma,0,0,0.18838602006089505,0.1496206916598878,0.722,125.62336179507544,150.99895750595712,215.4130262112788,17.87280128328615,16.57459457036981,9.677816291564769,31.46367280753119
non_melanoma,0,0,0.4113390921876919,0.3054844715359259,0.74,157.6953632400789,151.17543308669272,162.22177556122256,22.42473283277073,22.46047216289644,15.757905346149991,15.091765873015872
non_melanoma,0,0,0.42441521508717406,0.1355213648434817,0.712,117.67954500142794,123.1354111098538,162.0536256014829,31.112537063932304,28.439336019546253,20.201569917586436,38.67138412390801
non_melanoma,0,0,0.44426857840374046,0.5774093865242117,0.813,124.31808312655087,128.23133788254756,155.10523504273505,22.799097811858836,24.992595156784787,15.438285051346028,16.56635886293681
non_melanoma,0,1,0.6645108224073375,0.0856645720946994,0.698,42.84235888022028,60.8046122074346,106.49736117485084,9.122234793864877,9.870816885999524,12.209980848497636,30.418914347771903
non_melanoma,0,0,0.45172369732059847,0.4246004302637476,0.881,105.30146455956888,105.99633035660472,156.54015172104798,25.2746414756859,26.19975102137858,20.543914250559173,18.651883830455255
